0,1.0244472763178114
1,0.418658208090343
2,0.3035797659123669
3,0.2592885527775367
4,0.21526548792901282
5,0.19329214919043855
6,0.1733107338504264
7,0.160418280800561
8,0.16198850327345263
9,0.1371099269453786
10,0.12883984019039701
11,0.11756360228179343
12,0.1256363003965876
