0,1.181467087510413
1,0.6656342096805514
2,0.5311385169779539
3,0.4678068231980751
4,0.4337663583958652
5,0.39625877639928236
6,0.36829450593667173
7,0.33687661482148323
8,0.30758544485956296
9,0.2915710761259337
10,0.2741320505608199
11,0.2667349261506471
12,0.24462951057305585
