0,0.7303617
1,0.8889295
2,0.9150733
3,0.9259124
4,0.9376446
5,0.9426379
6,0.94852436
7,0.95238096
8,0.95238096
9,0.957699
10,0.96041894
11,0.9622052
12,0.9630
